x,y,z,px,py,pz
1.483808595904287708e+00,-1.067076221153701321e-01,8.455519663474039271e-01,2.152077907320044114e-01,-1.544673332978503122e-01,-5.050600999957433751e-02
-5.190896305309821157e-01,6.697132902671504295e-01,-6.187483029845240734e-02,-3.484848793366461805e-01,-1.715739445550304096e-02,2.924397489022145802e-01
-5.380549888656208646e-01,-1.126082870433894767e+00,-2.737522812704620279e-01,-2.469266030630459449e-02,2.800264989379686736e-02,1.111425936727288566e-01
-5.110505177598681503e-02,1.844513077326782158e+00,5.515694056285010971e-01,-4.136524917056659811e-01,-1.839701190883911985e-01,1.078032750754350866e-03
-1.302159023558707940e+00,2.444038690923724944e-01,3.445348398609098806e-01,1.120899839194009706e+00,-3.517653934778425806e-01,1.377828098685619784e-01
1.143323117784949883e+00,9.057886952951905712e-01,1.601339145022714905e-01,1.925281385859396455e-01,-7.199560453422491069e-01,-1.263590931151973261e-02
1.901066042100461873e-01,4.510185885830116786e-02,4.014132983404438137e-01,-9.045270821324666310e-02,6.431566483488534436e-01,-2.601031013599971464e-01
7.888911678477122935e-01,9.926774312274461165e-01,-1.845436842761594420e-01,-1.283623706881135418e-01,3.059585131702267091e-01,-2.671142939990083232e-01
6.514509644205769279e-01,5.211121994131956425e-01,1.457467754493833867e-01,-3.104396019006185892e-01,2.570401706709375678e-02,1.077175925517316890e-01
1.349301854647838361e+00,-4.617237181665034829e-01,5.971273929943082120e-02,-4.250724942221661418e-01,-4.872987533054287113e-01,4.673385940457772669e-01
-7.386693758842789448e-01,5.817973815308138397e-01,5.158735250928221383e-01,-2.773529678406408405e-01,-2.513354111060221441e-01,-2.632432337704483372e-01
-1.854564247572952462e+00,-7.695462113835458418e-01,6.424071000899493622e-02,3.348983529720429564e-01,-2.734658248711855366e-01,-2.230978216529343194e-01
-1.099305814809937498e+00,4.579969816642435743e-01,7.982009263838862889e-01,1.496782273267938113e-01,-2.719328193986447206e-01,-1.561382202527928087e-01
2.125661991963103126e-01,5.807902768046105946e-01,1.347178220961742501e-01,-1.328534217938738549e-01,-1.922118601371233249e-01,2.544108439485285311e-01
1.716084182793885304e+00,-8.900093679129746915e-01,1.233958545762136039e-01,4.090712256676216629e-01,-2.310570411302487470e-01,-2.054269853917922162e-01
-7.615893757880645154e-01,-2.568178971361739227e-01,8.530141938390511935e-01,3.582643933319021867e-01,-1.640199654074646629e-01,1.727654623110458365e-01
1.958334719276707991e+00,1.159650356713540047e-02,-2.933602018128251832e-01,1.284222918454376583e-01,-2.071613342194197627e-01,2.919537609379839749e-01
-1.473518415030552253e+00,-5.661748653216186478e-01,-2.871383576880797706e-01,7.757555553040731411e-01,-2.201652797132134798e-01,4.899948482109486858e-01
1.548781221819456766e+00,-2.058937461092755328e+00,2.554060966346408668e-01,-2.683351022438242375e-02,-4.902483320214555684e-01,-1.501432792948043972e-02
1.226866461381005191e+00,9.722926609165440754e-04,-3.967284665841168678e-01,5.501308572056087254e-01,-3.744510467971442491e-01,-1.489982556572891359e-01
1.876532333450364187e-01,-1.225502617342522527e+00,-2.064968902047149002e-01,-4.563038431825397478e-01,-2.384700072362619661e-01,1.666475056955659673e-01
-4.083714420629969144e-01,-5.101640600726904395e-01,7.850905789432260917e-01,-3.711454138762455002e-01,-7.161293003787627676e-02,-4.990804564557742018e-01
-3.536153610094904254e-01,3.414477745961383981e-01,-8.198126518947791708e-02,-2.810783962298415983e-01,-1.992061747479382527e-01,4.610530577719306189e-01
4.582302218744442324e-01,-1.287767791811461893e-01,6.554142166630579913e-01,-1.108475780098110874e+00,-8.059300154718495035e-01,2.224879942031220484e-02
-1.766398405461253374e+00,5.928950547339185695e-01,1.410598696699152110e-01,3.506215769947701455e-02,2.808526533218714261e-01,-1.498811227258461387e-01
4.757737145266998091e-01,1.179407280882703635e+00,-8.672733228701848263e-02,4.393722567923386557e-01,3.289545057106196269e-01,-5.421855089958279444e-02
9.218796063694649767e-01,-2.159285110068303482e+00,-1.127164838615249964e+00,-1.860235742214759458e-01,8.421686667708616625e-02,-6.356468306148628511e-02
2.151010676089422535e+00,5.826825174102654575e-02,1.756071111325371581e-01,8.385694073002212257e-01,-7.671842345350154968e-02,-3.394081737888526296e-01
3.043951096601714701e-01,-2.220189988506652556e-01,-1.235564315865012031e+00,4.477693389267702884e-01,-5.541808367930262103e-01,-1.861755642798193500e-01
-3.086829992527072020e-01,2.576994650136849030e-01,5.057901229650723501e-02,-3.486039760559657696e-01,-2.593798977084166291e-01,6.272738574737060646e-02
1.083168630506201602e+00,2.107491283164337759e-01,1.926751346808561888e-02,2.058734194986246713e-01,-2.427487227056349950e-01,3.081546941412475205e-01
-6.173586556302833317e-02,-1.204600667788096269e+00,-4.585938522670700568e-01,1.731595880858854131e-01,6.867045262675888218e-01,3.377103127703499075e-01
-2.070170353456488865e-01,-5.712359719544300996e-01,-3.211822798195300699e-01,-7.746395187124742454e-02,-1.624546075510649099e-02,-1.766116744836926933e-01
-8.778930838589896757e-01,-3.356515998814109114e-01,3.421225303516374217e-01,2.083545299841695342e-01,-3.523542071063705539e-01,-2.764849873867742946e-01
9.586022203784980711e-01,-1.577956513980582898e-01,1.059524689994002372e-01,-2.518593998883926210e-01,-1.248514291142465843e-01,3.757776373145744198e-01
-6.218915212755442568e-01,-1.586578685962263258e-01,-4.259119987099416749e-01,8.893406951502583757e-01,-2.440320483155557774e-01,3.950744939365367636e-01
1.651173303585807828e-01,4.668450116712622999e-01,2.745931831033176507e-01,-6.451957162064189677e-02,5.785244230696712751e-03,-3.886819949068546359e-02
1.086614695903046268e+00,1.027967203226903825e+00,-1.279324783111511099e+00,2.890490150128663394e-01,-4.852913884835258762e-01,-2.489098171169198959e-01
-2.905117137489772114e-02,-2.744155045747089794e-01,5.295962883722447889e-02,-8.570397047134752089e-02,-3.510133100847631082e-01,1.261497233073008428e-01
8.985000815797168361e-01,-2.751407153691489138e-01,2.362455271448853922e-01,-2.212004279068852663e-01,2.745527545683944526e-01,-5.411437925836026785e-01
7.701900800260448321e-01,1.613983508138172596e-01,2.225256721725815678e-01,3.536554217194793903e-01,-5.669097522806627876e-02,1.987731084193212483e-01
-6.261688865170829121e-01,1.406086180909217331e+00,-3.722927066734977863e-01,5.708322492391824099e-01,1.204604595248679327e-01,5.248639724318101413e-02
3.864553900904063588e-02,-1.892993389393901604e-01,-1.923013208838977028e-01,-8.263599584715212165e-01,8.551224068587398586e-01,3.235318808527684054e-01
1.228829719770819784e+00,5.712399109777631656e-01,-4.037421773918098422e-02,1.178462179571846402e+00,4.182652412298730749e-01,-8.085636856846779852e-02
2.529432420025067713e-02,-4.456563476521922529e-01,2.681095380872808298e-01,2.353673091769495351e-01,4.779425274827632797e-01,-4.443727782755874101e-02
-1.484658201617407303e-01,-1.059562123839142833e+00,7.088586214036183275e-01,6.762056168862993211e-01,-4.300552028148056927e-01,1.032993153168974415e-01
-7.471657972791415636e-01,5.069344329357966528e-01,-3.421246563290937792e-01,5.195750229230332584e-01,-3.543432086195961173e-01,1.987411137856808507e-01
-5.110597206613788357e-01,-7.629272838156382353e-01,7.405529008485032261e-01,9.208841886331743387e-01,-5.677794275057475026e-01,-2.125230549279583450e-02
-2.567631945296162677e-01,1.261324895681670277e+00,1.242031534737958465e+00,-2.645430961128578673e-01,-1.937721235289049659e-01,7.640109348875935569e-02
6.741049865639908711e-01,7.170800718949422725e-01,7.044655349312374248e-01,8.043174882052995800e-01,6.763947279766342469e-01,-6.780152381871448197e-01
3.995494884480136344e-01,-5.080216136524602633e-02,-1.831305981493487889e-01,-6.823341665938659206e-01,-1.767169976499079753e-01,6.917369100407344540e-02
1.284817796230429021e+00,-1.045232644614346729e+00,-6.227025369468296850e-03,-5.463223689520961823e-01,2.858261631560535809e-01,4.123430072013084535e-02
6.668800515581043697e-01,5.849216529549048360e-01,-5.133672590367218680e-01,1.003326268412125244e-01,5.825561015548148536e-01,3.732586898211073811e-02
6.617577411928676767e-02,-5.133370249059469037e-01,-7.329600403120574426e-02,4.155751014618130901e-01,3.721407410435151331e-01,-3.522215352714372916e-01
-1.757594450644594408e+00,-6.514809355829166426e-01,-1.933317289260976790e-01,-4.699746308389044502e-01,-7.044060907269367178e-02,-1.176202250260193760e-01
-1.741925396667977077e+00,-7.459276035968841478e-01,3.628844961060093688e-01,6.078805130875370999e-01,-7.961560308844814471e-02,8.855267435106324581e-02
-1.324640380024596720e+00,-3.516374110060728198e-01,-4.614860125675856323e-02,-6.185227490619645829e-01,3.412239663698374281e-01,-1.500493885337076672e-01
-1.012592199036395878e-02,3.459270360093882335e-01,4.041521039043928232e-01,9.747185252155490809e-02,-9.298535754650272267e-02,-3.998869111238035345e-01
-7.922786329157845142e-02,1.108383283460390389e+00,-2.505995864684051333e-01,2.741689976638208570e-01,1.274534139923982623e-01,-3.608147759889528128e-02
1.211758358242166073e-01,-1.037513140141104080e-02,-6.808594338982204563e-02,3.739893060304838035e-01,-1.890085460353406743e-01,-1.195442514958970914e-01
-1.716683676409034964e+00,-1.583273105849759110e+00,-1.475238610008519288e-02,4.760652395840667128e-01,1.876737199787715735e-02,-2.322228353489985131e-01
9.711995938490085578e-01,3.009523811251246239e-01,1.025057184739861071e+00,-5.901396408654163706e-01,1.415744100599606037e-01,7.790041635900152306e-01
-6.824400957547125390e-01,-1.158836381456422648e+00,-1.796602562884149212e-01,-2.609816946856879927e-01,5.215827823780599948e-02,4.773323234577748764e-01
7.845830078019977449e-01,-5.729000599682988470e-01,8.674828562034235802e-01,-3.193379127056987787e-01,3.182422686451950589e-01,-7.390627889328098277e-02
9.615997191099032726e-01,-2.228873189540967192e-01,4.587706917804279527e-01,1.205627155617378321e+00,3.536844072794746441e-01,-9.580448991120801838e-02
1.056794167019358355e+00,5.871487072905331450e-01,-2.904614265908305182e-01,2.872427293630873679e-01,-2.318065385351345820e-01,6.091653831245010808e-01
3.456030362561788860e-01,-2.201740956383546333e-01,-4.953833011961076283e-01,-4.331013284299127242e-01,2.631892076698205685e-01,1.771098666500045549e-01
-1.166988675561272393e+00,-1.273182426299118486e+00,-2.225138555447696287e-01,-7.328812253185960912e-02,1.722515003354346541e-01,-2.381250103526350304e-01
8.296708701964528032e-02,1.390605879862284733e-01,-3.259251878531381763e-01,-5.078468837868632679e-01,-3.784519971836514673e-01,7.204249604920122396e-02
4.336060536920671726e-01,8.384630320676427218e-01,-7.941305056645860949e-01,-2.389432230362387999e-01,2.954306659485536612e-01,-2.713880989683966627e-01
1.544847070884744489e-01,2.600033071573766286e-01,2.740905442145722959e-01,1.303013103074011914e-01,-1.116058049046774053e-01,5.057598567316673455e-01
-8.010274837005072479e-01,-2.965706226513839527e-01,-8.535413723967933963e-01,-2.645018078101418202e-01,1.263239123105756034e-01,1.906169493027766171e-01
-2.251292103669244149e+00,-1.096239379913883649e+00,6.641225266034506136e-01,-3.801833191935263118e-02,-4.506248531104559696e-01,3.633351027279915768e-01
-2.519871636880251842e+00,-4.277927418275318527e-01,3.428151644241716478e-01,2.705949326844815372e-01,3.110010554395488125e-01,-3.904029550329555787e-01
9.870640347882132515e-01,1.477406799394548109e+00,-6.112939651441203631e-02,3.426764445171192053e-01,2.709443857928106048e-01,2.044258786047793985e-01
3.730414118245143906e-01,-2.405390766693768778e-01,3.645191411778342383e-01,1.821267777799411569e-01,3.129469363040826013e-01,-4.854118912548880393e-01
-1.080390864133377482e+00,7.830500353394795887e-01,-6.049946991524279838e-01,4.139006909716196891e-01,-1.476244800475284280e-01,6.907243356432385406e-01
1.862407787316225916e-01,1.702883741799491091e+00,1.159713697018984330e-01,2.147681050962993721e-01,-2.923124062087786856e-01,-3.734871148257214446e-01
3.554288115420470295e-01,-1.656310873644326609e-01,-4.660643449001216493e-02,1.017786404488390639e+00,-4.858963400273720312e-01,2.788652073844641310e-01
-5.854684366772030524e-01,3.324293578346264599e-01,-8.522732542112296250e-02,9.137154231432488283e-01,-8.236947501044981079e-01,3.504482485885228038e-01
-6.117342303932106207e-01,8.830780332219598794e-01,-1.681458517152427945e-01,-1.188271459489954163e+00,1.892656465545027866e-01,-2.863782421031407233e-01
1.440356430750497074e-01,-6.184407132950180408e-01,-9.599467368170034876e-01,-2.556550778086345566e-01,6.593674233747637281e-02,-2.605350959307296543e-01
2.208660041264785268e-01,-4.396684890006529733e-01,-2.997091504829489939e-01,-2.770728427299131713e-01,3.059622836766932585e-01,2.378078997647143644e-01
-5.799898150817559550e-01,-2.841431010554416048e-01,2.287585966763697742e-01,5.454358171226152407e-01,6.893066176507613163e-02,-1.832415184078950710e-01
-3.783121924409234005e-01,-1.674459305684376786e-01,-9.194682014279175197e-01,1.451727043195632227e-01,-2.589366306388862227e-01,1.527728079710209130e-01
-1.114195542269250438e+00,-1.783803423027939150e+00,-3.591088312275007022e-01,-4.668086052133887942e-01,4.754097994753532785e-01,1.805057251650725170e-01
6.968464315538670517e-01,3.298431794833649455e-01,-3.485020437659891446e-01,8.054878086415043215e-02,4.616675968073984393e-01,-1.363077036567144351e-01
-1.728103869853534480e+00,9.195512995064275552e-01,-4.895963155027811542e-01,-2.168327965887882347e-01,-5.300524616815672774e-01,-7.281245873248437528e-03
1.207016558387798448e-03,1.027325823434109414e-01,-8.442725301092501855e-01,-4.702583385960132367e-01,-1.729883118946415888e-01,-2.119946872161106513e-02
-7.536974864849200761e-01,-6.362435631116766244e-01,2.089640519680088793e-01,9.657452293642667662e-01,-2.684773742465798238e-02,-3.948457969290459779e-01
6.672267054715201873e-01,3.995514557790393884e-01,5.791179219768272102e-01,-7.756021380575872648e-02,-1.075100541656578423e+00,3.380341481180020313e-01
1.758221763001741600e-01,1.084335757611548656e+00,-7.425427423460231879e-02,-3.346649575776045604e-01,8.648087175335604782e-01,-1.837603574019853747e-01
-1.638047986419126412e+00,-7.266093790943206621e-01,3.312960761819260802e-01,8.630936116620643306e-01,-3.600476513460100780e-01,-6.304223029294568625e-02
2.244541228417119005e-01,3.200606067450501718e-02,5.374694774134125552e-01,-4.175209960462148984e-01,-5.950505862739268181e-01,9.389793091640130651e-02
3.573711952351750765e-01,-8.263210469997335217e-01,6.457415166749491675e-01,1.146685300824345610e+00,-2.141888144382583237e-01,4.244123541697601004e-02
9.182205267425420647e-01,-1.275902388637870866e+00,-2.697071228166209034e-01,-4.578525601120612687e-01,2.204563346630056542e-01,-1.603531689579170416e-01
-8.048178719136060977e-01,3.508184127194823310e-01,-7.593349517174258212e-01,-6.380662556399211427e-01,-1.172461417009682538e-01,-4.863631715757806284e-01
-3.863547081623490698e-01,3.599358098057157118e-01,6.142923090489694760e-01,-1.470480214135640562e+00,2.178000496246358386e-01,3.081388783709049783e-01
2.685809448579768333e+00,-1.321573972364849858e+00,7.080751929466171379e-01,-4.857928464072768793e-01,-3.368732636070373987e-01,-2.413094894902924059e-01
7.024231408829851864e-01,-9.520674860879971835e-01,-3.348747266938798678e-02,-6.208858830135794982e-01,-5.769591297008191955e-01,-1.553950834629988231e-01
3.059111966535144056e-01,4.229363200034251813e-01,-6.560261083724706899e-02,-4.728950893790021676e-02,-4.904148251837010114e-02,-3.936160976855307969e-01
5.901171672237067733e-01,1.123875791915130540e+00,6.283991312097341186e-01,-8.102526322912421142e-01,3.433599010636392834e-01,-3.737063780724038109e-01
-1.893692319035777505e+00,-9.197017097641516092e-02,1.952784335229225399e-02,-2.251654839185416590e-01,-2.593774239927302827e-01,2.012083381393732773e-01
-4.065278834253063800e-02,3.358527202863650363e-01,-1.007529127312550177e+00,-1.844869631083426442e-01,2.380607827894221096e-01,-5.026706446245117477e-02
6.203054825629054914e-02,-1.793624892443935970e+00,-6.298797602226536840e-01,-1.421319159586987291e-01,-2.932449304655424666e-02,4.554206134144300200e-01
6.286270030187831592e-01,-2.455094710915534106e-01,-4.331419937140282839e-01,-7.373683168207431082e-01,7.959822565116900783e-01,-9.574974093166720157e-02
2.630514301493154239e-01,9.740758884680489338e-02,1.444000319124043585e-01,2.599441848620174800e-01,-6.581162608276460713e-01,-2.282451741303976323e-01
-3.019614038838451184e-02,-6.357269758945256477e-01,-3.966754582580545724e-03,9.857839808719093266e-02,-5.659778756729039184e-01,-1.378965693740877574e-01
-5.326952269190842193e-01,-8.117382421689681715e-01,-5.825005393740986248e-01,3.211007498871443211e-01,1.466729187151629143e-01,-2.341738869453784955e-01
-4.156271894034948566e-01,-1.124644924029700732e+00,-4.688724069277662165e-01,-5.438599594011210570e-02,-5.367056032688640732e-01,1.478982802865329016e-01
1.105926015997247047e+00,1.973130192735331523e+00,-6.010698033342687374e-01,-7.395657616575120885e-01,3.237057653519289091e-01,-1.034003427949638509e-01
-5.953863302268821434e-01,-5.133504257235388391e-01,-3.843033687343002103e-01,-6.741096314827554892e-02,4.261184819413471603e-01,-2.286099655304108524e-01
-3.603926098870652295e-01,7.559510969281314496e-01,2.748418104206742374e-01,-4.054554094778149431e-01,-6.926923785699631297e-01,-4.855588414219927929e-01
-3.358288678151288842e-01,5.688853310533971142e-01,-2.300576410390652027e-01,-3.846869675646949482e-01,-2.655176194605829987e-01,-3.410312676222925221e-01
8.398431766426517342e-01,5.147753121636775564e-01,1.057124550022258580e+00,1.244228072463401391e-01,5.947247765576527123e-02,-6.850611857624130940e-02
-1.519437462391590277e+00,1.042839719148474620e+00,7.008706516513083518e-01,1.095021433690583912e-01,4.636551728712967613e-02,-3.927879871695333369e-01
-5.222739790071229127e-01,7.020724432565551565e-01,3.772380047396095559e-01,6.439615846568964574e-01,2.256260931642481982e-01,3.249459617574196324e-01
-1.853410604397466299e+00,-6.077929845693741395e-01,-1.640834813179834206e-01,-2.873306223235250201e-01,-7.254355388003053129e-01,2.638772283469563162e-01
8.857679764023292934e-01,7.287623569903369791e-01,8.585181035995087528e-01,3.791222420184066078e-01,-2.771414482872608942e-01,-2.996434205986538979e-01
8.180885406186902964e-01,1.000602248761324420e+00,1.811528740027000817e-01,-1.106338734126484979e+00,-1.259927287631040227e-01,-2.017046307280298822e-01
-8.129427257815468044e-01,5.459586303686116970e-01,9.955067547074543111e-01,1.355691424039384141e-01,-4.009528310008069751e-01,6.652374517063061599e-02
-4.824269529168490056e-01,-1.220576965636253730e+00,-6.397536415551238198e-01,6.396940623564517647e-01,-8.075863041977614509e-01,-6.545944460844085877e-02
-8.312661700162242706e-01,-9.674480924152248917e-01,4.293583179251999650e-03,1.189349961486532381e+00,-6.488823693934515635e-01,1.495073275037399341e-01
-9.709091203256389191e-01,7.977712682536015620e-01,-3.331180593843356685e-02,7.473072081870252292e-01,2.215163140207418169e-01,-2.468076193242916549e-01
-9.553411276274320629e-02,-7.533669123169689508e-01,-3.752350066632594294e-01,-3.009553452185635969e-01,2.968911954856265356e-01,9.212338600661899857e-02
-3.120628972799801004e-01,-2.873021594761531183e-01,7.701146353445570414e-02,7.421117952510029037e-01,7.454655017220844782e-01,2.555182182059077822e-02
2.036714486838784866e-01,2.255661821173114423e-01,6.431531168333440296e-02,6.729802626393801557e-01,2.803851679580216527e-01,4.044526665434345324e-03
-1.390494276894363168e-01,1.532562717017737774e-01,2.135063911622893940e-01,-4.646082700353955652e-01,-2.921249624215801477e-01,3.289312338872993347e-01
1.735515039534994530e+00,7.843075011232450988e-01,-5.129636458539507116e-01,2.096517103003539897e-02,3.011655254017374106e-01,-3.673695078188909391e-01
1.336387854496893235e+00,1.912732519664228636e-01,2.367045362777710771e-01,2.260792496392572543e-02,-1.272942155630008565e-01,-1.159285051931810556e-01
1.418900477482575750e+00,-2.435422484101256065e-03,-7.370563378982569747e-01,1.340146444435505124e+00,-3.686358201566015680e-01,4.856412337033510496e-01
-1.277226402679641826e+00,-3.332474987910446496e-01,-3.674454078332374807e-01,6.580080452565029159e-01,3.982047651668034205e-01,-3.150835207884109535e-01
2.401789171568757819e+00,1.200940751013869212e-01,-2.974457821453037054e-01,8.179668823023381607e-01,1.119293851860496923e-02,-4.562796388961548599e-01
-1.016737554838888835e+00,-3.721620750483541351e-01,2.483667851319903974e-01,1.396497721726002450e-01,-1.721687038575458184e-01,-4.096547857839471368e-02
-1.457222483378445288e+00,-1.369100385541676124e-01,-3.801986994172796286e-01,1.864020232319171522e-01,2.068195396022835808e-01,-7.156267806092125872e-02
5.093497191922833345e-01,8.036057388556994141e-01,-1.440613113493413033e+00,-4.870131604510874457e-02,7.422583372212829267e-02,-6.340151105854549551e-02
6.962367341290248701e-02,8.951369173400776091e-01,-3.542061671558925928e-01,2.020245642483717297e-01,-5.440426097331396704e-02,-3.544686488282923764e-01
6.036470912475525030e-02,-1.119213278511318244e+00,-3.604326108556366592e-01,-1.514627211438176468e+00,-2.085442142760921824e-01,-3.283103551285960764e-01
-1.731848621172890068e+00,4.662503899444496724e-01,-1.140514895676988799e-01,-9.077335489201702190e-01,-8.043115778401691007e-02,-1.250045142718344549e-01
-1.092287583285298513e+00,1.249173950309398817e+00,-9.348747858008839007e-01,-3.226844713682409105e-01,-3.072287858912839398e-01,-2.290797675271969702e-01
-1.816269593158375273e-01,1.142446637671465925e+00,-5.241666771585684614e-01,1.898708853557766474e-02,3.866624936830888593e-01,-4.815145364471773992e-01
4.811344560751795174e-01,-2.624433901762138199e-01,-4.624587267582425665e-01,-3.282000295948981350e-01,4.574155533653577466e-02,-5.181538397049718636e-01
-4.714236401161068790e-01,4.713191952824883346e-01,1.650502494816157018e-01,-4.911199207129953170e-01,-3.734730968927504335e-01,1.266298954558060753e-03
9.005165152094870562e-01,1.044305108692391779e-02,1.036838871611582835e+00,3.923978328798802262e-01,1.100702644365919858e-01,4.905229309717143993e-01
2.361013104232551341e-01,1.197886177659232272e-04,-1.096019011740001048e+00,-8.617402674321057443e-01,3.050264286564411953e-01,2.921607571238076240e-01
-5.015874944810674307e-01,1.322925445141057421e-01,1.818683481758461007e-02,-1.777598540941820737e-01,-3.730167121260488661e-01,1.215954701061910080e-02
1.897598323051674640e-01,1.349147893328896952e+00,-5.218815254249521418e-01,5.267039618640122489e-01,-9.373106142464533441e-01,-3.399038636760084997e-01
1.124613825062493300e+00,-1.735555351165898985e+00,6.202693960821109576e-01,-1.822108187747042141e-01,3.844656676011908858e-01,-2.372776024396943129e-01
-1.842209941123302830e-01,1.766832478221388447e-01,3.191402848331371112e-01,3.715841327810309180e-01,1.361726575675224205e-01,-1.716083176735062332e-01
2.102851943200025886e+00,-9.433566205352383535e-03,9.373581362807370532e-02,1.155647850897335571e-01,-1.197137746692643612e-01,4.941747586375823675e-01
1.144264667155558080e+00,3.563315425850484552e-01,8.314080446150400316e-01,2.416358955217902393e-01,8.562758086954875836e-01,3.183993189001734225e-01
-4.666775894728935614e-01,-7.639638830241501921e-01,6.496563457432774635e-01,5.836251968186867423e-01,-1.327081289986953017e-01,3.237430701947521250e-01
5.565241593727748848e-01,1.604257534411267505e-01,-4.714160184841676982e-01,-7.042963795345097422e-02,1.518238495707687485e-01,-4.213468868110598758e-02
4.868223866299338787e-01,-1.355483231772131703e+00,7.843581626558728814e-01,2.437862270171806678e-01,-4.827761290624538737e-01,8.946884341969062182e-02
2.452136544941999841e+00,1.807726070491742221e-01,-3.102490960631664185e-01,-3.298686412257587075e-01,-2.932434624300938597e-01,-2.561415764617812063e-01
-3.409834697301846740e-01,1.241356506720796560e+00,3.993109822551235699e-01,2.744061865485122875e-01,-4.487738629815434810e-01,1.856162715898662663e-01
-1.465463393975462714e-01,-9.548100273496473722e-01,4.280294942533164892e-01,5.958975620952409180e-01,4.110389558723852588e-01,6.162008958230819067e-02
-7.347423205449513661e-01,4.460991978402052693e-02,6.619879003893696101e-01,-3.418563015394227023e-01,-7.340807532865256668e-03,7.566267563187024925e-02
-2.052510254909501730e-01,3.418530445086894742e-01,-4.115789509469921503e-01,-3.321509516015633823e-01,4.423799944257651440e-01,-2.764853449450149769e-01
-1.514156234076677654e+00,-2.634299672465881814e-01,-2.716279225695440447e-01,7.592980856179873950e-01,2.367504401172391970e-02,-4.856088269517400691e-01
1.490425477244872177e+00,1.010703340030371100e+00,-6.016882694115892327e-02,-6.041594523310684500e-02,4.043524112622165489e-01,3.194168139368964154e-01
-1.279337163945545863e-01,-5.530634355292865512e-02,7.184005873876675441e-01,9.609578758077318150e-02,8.007876576267100588e-02,3.430480375816824523e-01
-4.074631149089821269e-01,-8.773069017280008541e-01,-1.615688849547976647e+00,-2.106310819160164272e-01,8.328802633942509193e-01,-1.031143285549753624e-01
1.411990195604260867e+00,2.137681878015307291e+00,-1.729135441624557734e-01,6.272504862037292517e-01,-2.208234554614615652e-01,-9.830452964949341899e-02
-5.348215934534131938e-02,3.451964111444223021e-02,-4.107716105867449397e-01,-5.073133465625505600e-01,-3.152609549648601739e-01,3.595792395834215283e-01
-3.260741957156820248e-01,-1.348006644840514134e+00,1.973387697655763495e-01,-9.111445836416617317e-01,-1.972697087963253271e-01,-1.153335251679643569e-01
-5.848759370992325790e-01,-4.045027671002658365e-01,-7.207150720566611879e-01,-1.002214788948720819e-01,-2.147780392807723260e-01,-4.759364808271689118e-02
4.236536768193632091e-02,-5.792975406373005454e-01,6.630242605141569712e-01,1.110321964641126424e+00,5.776065835754864985e-03,2.642077042827021272e-01
-1.150824047861002342e+00,1.820091443646282836e-01,-3.700562403527297706e-01,6.166169921994945069e-01,-1.189263842983588337e-01,-1.281257633590996044e-02
7.652685557482313827e-01,-1.474293299346933095e+00,2.892535443997304445e-01,4.757164586057654465e-01,4.097433287885239861e-01,-9.984750081818158374e-02
-7.632195421329754925e-01,6.712824027769302981e-01,-8.868134381895514951e-01,5.647014078100472956e-01,-2.425426083698244695e-01,8.808782694511219091e-02
4.038430802048775803e-01,1.962107181998294925e-01,6.321016755094392980e-01,4.793495591774145081e-01,4.742753150990504096e-01,1.323504084787281432e-01
-6.325970427104719018e-01,-1.220005285863300648e-01,-4.943954325639588476e-01,4.063778599369629041e-01,-6.265412379845777813e-03,-1.817261388244099107e-01
2.754723621526802280e-01,2.965205386230636009e-01,2.172417868838476540e-01,1.966552725796538725e-02,-1.974528154335337404e-01,1.016307286580527824e+00
-8.863258333459138327e-02,1.668240288731782872e+00,-1.341114270466347569e-01,-5.102591232181963310e-01,-3.980671856911893736e-01,-1.222799562852267680e-01
-1.468840994275065315e+00,-1.788325108905316929e+00,-1.764678894570506640e-01,-1.142100430931819038e-01,-1.451472614922409698e-01,1.495338168787024025e-01
9.064971612617454821e-02,-1.150957331065878497e+00,-9.032206562633078584e-02,1.057254391366009960e+00,-3.803803333345704973e-01,-2.907782301883382603e-01
1.199280661706812801e+00,-4.932676215350946525e-02,-6.677104773212047539e-02,-4.633114415274673936e-01,3.236233272035762831e-01,2.402944654291513105e-01
-2.713016361473529758e-01,1.248757161083208445e+00,-5.520547217151207109e-01,3.571906609628041629e-01,6.138943757619372971e-02,-1.903567907396131742e-01
1.613240353153450046e+00,-1.426641410309279490e+00,-3.943654862780036630e-01,-3.714368720015769343e-01,-5.424908033574713656e-02,8.172824459094867044e-02
9.315985482761403036e-01,1.144914112256764649e-01,6.510521972432545823e-01,-4.228862400913144248e-01,-2.627513036502436838e-01,8.867626463864934638e-02
-1.033236211442696950e+00,-6.811198043517934231e-01,-2.450257632348733228e-01,5.977491940086095967e-01,-1.647980356549802738e-01,4.149132965641101345e-01
-1.620623991186767476e+00,-8.169056303646331230e-02,4.324373242803687400e-01,-1.940048044829205676e-01,4.386447775200366106e-01,-7.430332369870613907e-02
-1.953706236356500314e+00,9.015035042793719811e-01,1.823674067818916444e-01,1.495056777827618588e-01,-8.222333013847006322e-01,-2.912545148811612750e-01
5.758419341194587204e-01,-8.970163751959134846e-01,-2.863475510916670963e-01,2.964120575467290783e-02,3.932896222610199888e-01,-6.443511057352849791e-01
1.058905346772334610e+00,5.862219918722516576e-01,-7.291645364299113030e-01,8.959885113697808878e-02,-1.507215381356521444e-01,-9.690545390787529134e-02
